INITCAP,ACTCAP,WL_CAP,TERM,num_gradute,num_admited,Crse,Subj,CRN
300,271,0,Summer,120,589,6035,CS,39081
50,12,0,Summer,178,273,6035,CS,39081
100,70,0,Summer,121,508,6035,CS,39081
150,158,8,Summer,165,572,6035,CS,39081
200,181,0,Summer,111,309,6035,CS,39081
300,294,0,Summer,143,523,6035,CS,39081
50,32,0,Summer,177,584,6035,CS,39081
100,64,0,Summer,137,325,6035,CS,39081
150,110,0,Summer,166,573,6035,CS,39081
200,218,18,Summer,134,357,6035,CS,39081
300,306,6,Summer,102,436,6035,CS,39081
50,28,0,Summer,155,315,6035,CS,39081
100,81,0,Summer,157,424,6035,CS,39081
150,146,0,Summer,146,398,6035,CS,39081
200,201,1,Summer,108,286,6035,CS,39081
300,294,0,Summer,197,499,6035,CS,39081
50,11,0,Summer,155,562,6035,CS,39081
100,77,0,Summer,132,252,6035,CS,39081
150,135,0,Summer,159,289,6035,CS,39081
200,210,10,Summer,163,509,6035,CS,39081
300,299,0,Summer,102,349,6035,CS,39081
50,66,16,Summer,158,267,6035,CS,39081
100,80,0,Summer,170,304,6035,CS,39081
150,113,0,Summer,166,555,6035,CS,39081
200,160,0,Summer,126,563,6035,CS,39081
300,304,4,Summer,142,453,6035,CS,39081
50,22,0,Summer,115,363,6035,CS,39081
100,110,10,Summer,175,357,6035,CS,39081
150,133,0,Summer,128,451,6035,CS,39081
200,207,7,Summer,191,386,6035,CS,39081
300,282,0,Summer,158,678,6035,CS,39081
50,11,0,Summer,104,291,6035,CS,39081
100,88,0,Summer,179,693,6035,CS,39081
150,140,0,Summer,129,283,6035,CS,39081
200,205,5,Summer,141,650,6035,CS,39081
300,285,0,Summer,193,400,6035,CS,39081
50,12,0,Summer,148,253,6035,CS,39081
100,69,0,Summer,185,266,6035,CS,39081
150,111,0,Summer,156,393,6035,CS,39081
200,197,0,Summer,154,253,6035,CS,39081
300,315,15,Summer,102,410,6035,CS,39081
50,22,0,Summer,194,255,6035,CS,39081
100,79,0,Summer,127,367,6035,CS,39081
150,110,0,Summer,110,646,6035,CS,39081
200,198,0,Summer,170,592,6035,CS,39081
300,284,0,Summer,163,526,6035,CS,39081
50,55,5,Summer,119,533,6035,CS,39081
100,72,0,Summer,122,292,6035,CS,39081
150,164,14,Summer,103,291,6035,CS,39081
200,193,0,Summer,142,633,6035,CS,39081
300,320,20,Summer,134,652,6035,CS,39081
50,57,7,Summer,160,558,6035,CS,39081
100,75,0,Summer,165,546,6035,CS,39081
150,159,9,Summer,138,560,6035,CS,39081
200,199,0,Summer,169,550,6035,CS,39081
300,308,8,Summer,135,627,6035,CS,39081
50,30,0,Summer,191,311,6035,CS,39081
100,69,0,Summer,154,366,6035,CS,39081
150,159,9,Summer,172,323,6035,CS,39081
200,207,7,Summer,117,312,6035,CS,39081
300,261,0,Summer,154,425,6035,CS,39081
50,40,0,Summer,195,354,6035,CS,39081
100,82,0,Summer,140,460,6035,CS,39081
150,151,1,Summer,183,576,6035,CS,39081
200,163,0,Summer,172,682,6035,CS,39081
300,312,12,Summer,124,456,6035,CS,39081
50,17,0,Summer,165,334,6035,CS,39081
100,112,12,Summer,149,625,6035,CS,39081
150,158,8,Summer,152,512,6035,CS,39081
200,184,0,Summer,181,290,6035,CS,39081
300,287,0,Summer,133,283,6035,CS,39081
50,43,0,Summer,190,455,6035,CS,39081
100,108,8,Summer,179,523,6035,CS,39081
150,124,0,Summer,146,631,6035,CS,39081
200,168,0,Summer,103,561,6035,CS,39081
300,276,0,Summer,197,512,6035,CS,39081
50,50,0,Summer,176,341,6035,CS,39081
100,68,0,Summer,150,409,6035,CS,39081
150,144,0,Summer,196,334,6035,CS,39081
200,174,0,Summer,144,360,6035,CS,39081
300,310,10,Summer,191,612,6035,CS,39081
50,66,16,Summer,131,347,6035,CS,39081
100,113,13,Summer,140,457,6035,CS,39081
150,168,18,Summer,139,394,6035,CS,39081
200,208,8,Summer,164,489,6035,CS,39081
300,275,0,Summer,126,687,6035,CS,39081
50,51,1,Summer,114,448,6035,CS,39081
100,105,5,Summer,119,265,6035,CS,39081
150,124,0,Summer,193,299,6035,CS,39081
200,164,0,Summer,104,502,6035,CS,39081
300,301,1,Summer,133,674,6035,CS,39081
50,18,0,Summer,142,682,6035,CS,39081
100,82,0,Summer,132,599,6035,CS,39081
150,158,8,Summer,166,595,6035,CS,39081
200,214,14,Summer,150,564,6035,CS,39081
300,312,12,Summer,146,442,6035,CS,39081
50,18,0,Summer,101,497,6035,CS,39081
100,91,0,Summer,109,664,6035,CS,39081
150,162,12,Summer,174,402,6035,CS,39081
200,161,0,Summer,170,542,6035,CS,39081
300,270,0,Summer,154,507,6035,CS,39081
50,10,0,Summer,153,441,6035,CS,39081
100,113,13,Summer,155,367,6035,CS,39081
150,168,18,Summer,145,255,6035,CS,39081
200,219,19,Summer,101,413,6035,CS,39081
300,275,0,Summer,121,434,6035,CS,39081
50,53,3,Summer,194,375,6035,CS,39081
100,81,0,Summer,139,527,6035,CS,39081
150,138,0,Summer,195,365,6035,CS,39081
200,182,0,Summer,144,476,6035,CS,39081
300,295,0,Summer,109,424,6035,CS,39081
50,14,0,Summer,157,507,6035,CS,39081
100,119,19,Summer,172,561,6035,CS,39081
150,110,0,Summer,194,499,6035,CS,39081
200,199,0,Summer,199,528,6035,CS,39081
300,318,18,Summer,161,622,6035,CS,39081
50,59,9,Summer,112,696,6035,CS,39081
100,61,0,Summer,102,386,6035,CS,39081
150,144,0,Summer,106,624,6035,CS,39081
200,203,3,Summer,128,619,6035,CS,39081
300,260,0,Summer,124,513,6035,CS,39081
50,35,0,Summer,142,399,6035,CS,39081
100,82,0,Summer,155,688,6035,CS,39081
150,124,0,Summer,196,342,6035,CS,39081
200,210,10,Summer,138,444,6035,CS,39081
300,283,0,Summer,180,669,6035,CS,39081
50,33,0,Summer,130,534,6035,CS,39081
100,109,9,Summer,199,349,6035,CS,39081
150,160,10,Summer,143,392,6035,CS,39081
200,211,11,Summer,168,435,6035,CS,39081
300,308,8,Summer,151,402,6035,CS,39081
50,70,20,Summer,151,288,6035,CS,39081
100,117,17,Summer,169,345,6035,CS,39081
150,169,19,Summer,177,255,6035,CS,39081
200,214,14,Summer,194,684,6035,CS,39081
300,277,0,Summer,198,253,6035,CS,39081
50,44,0,Summer,128,477,6035,CS,39081
100,74,0,Summer,137,575,6035,CS,39081
150,119,0,Summer,155,660,6035,CS,39081
200,172,0,Summer,187,489,6035,CS,39081
300,312,12,Summer,169,601,6035,CS,39081
50,14,0,Summer,190,522,6035,CS,39081
100,92,0,Summer,127,305,6035,CS,39081
150,154,4,Summer,164,698,6035,CS,39081
200,180,0,Summer,111,582,6035,CS,39081
300,279,0,Summer,129,659,6035,CS,39081
50,47,0,Summer,172,651,6035,CS,39081
100,66,0,Summer,125,548,6035,CS,39081
150,111,0,Summer,133,463,6035,CS,39081
200,212,12,Summer,158,538,6035,CS,39081
300,304,4,Summer,134,328,6035,CS,39081
50,14,0,Summer,127,501,6035,CS,39081
100,111,11,Summer,122,512,6035,CS,39081
150,117,0,Summer,162,253,6035,CS,39081
200,184,0,Summer,178,415,6035,CS,39081
300,263,0,Summer,114,554,6035,CS,39081
50,14,0,Summer,124,662,6035,CS,39081
100,94,0,Summer,171,589,6035,CS,39081
150,113,0,Summer,181,374,6035,CS,39081
200,201,1,Summer,159,401,6035,CS,39081
300,307,7,Summer,172,499,6035,CS,39081
50,50,0,Summer,198,350,6035,CS,39081
100,72,0,Summer,132,401,6035,CS,39081
150,124,0,Summer,141,277,6035,CS,39081
200,193,0,Summer,176,284,6035,CS,39081
300,271,0,Summer,151,525,6035,CS,39081
50,39,0,Summer,191,613,6035,CS,39081
100,120,20,Summer,160,665,6035,CS,39081
150,148,0,Summer,142,598,6035,CS,39081
200,214,14,Summer,162,330,6035,CS,39081
300,281,0,Summer,160,316,6035,CS,39081
50,60,10,Summer,134,425,6035,CS,39081
100,64,0,Summer,186,365,6035,CS,39081
150,145,0,Summer,134,619,6035,CS,39081
200,166,0,Summer,150,460,6035,CS,39081
300,316,16,Summer,119,657,6035,CS,39081
50,61,11,Summer,116,525,6035,CS,39081
100,78,0,Summer,109,654,6035,CS,39081
150,151,1,Summer,114,389,6035,CS,39081
200,165,0,Summer,143,393,6035,CS,39081
300,306,6,Summer,124,699,6035,CS,39081
50,69,19,Summer,177,578,6035,CS,39081
100,79,0,Summer,107,516,6035,CS,39081
150,145,0,Summer,120,305,6035,CS,39081
200,184,0,Summer,107,557,6035,CS,39081
300,308,8,Summer,152,320,6035,CS,39081
50,31,0,Summer,118,534,6035,CS,39081
100,120,20,Summer,105,402,6035,CS,39081
150,155,5,Summer,149,656,6035,CS,39081
200,219,19,Summer,142,567,6035,CS,39081
300,308,8,Summer,134,274,6035,CS,39081
50,32,0,Summer,155,487,6035,CS,39081
100,98,0,Summer,107,267,6035,CS,39081
150,144,0,Summer,120,658,6035,CS,39081
200,195,0,Summer,114,547,6035,CS,39081
300,263,0,Summer,159,396,6035,CS,39081
50,17,0,Summer,149,438,6035,CS,39081
100,71,0,Summer,198,689,6035,CS,39081
150,144,0,Summer,195,592,6035,CS,39081
200,169,0,Summer,136,452,6035,CS,39081
300,276,0,Summer,164,625,6035,CS,39081
50,31,0,Summer,190,528,6035,CS,39081
100,68,0,Summer,126,337,6035,CS,39081
150,110,0,Summer,133,550,6035,CS,39081
200,190,0,Summer,180,485,6035,CS,39081
300,289,0,Summer,141,694,6035,CS,39081
50,46,0,Summer,146,578,6035,CS,39081
100,119,19,Summer,150,502,6035,CS,39081
150,134,0,Summer,184,481,6035,CS,39081
200,191,0,Summer,140,523,6035,CS,39081
300,277,0,Summer,152,385,6035,CS,39081
50,47,0,Summer,187,604,6035,CS,39081
100,100,0,Summer,121,499,6035,CS,39081
150,141,0,Summer,144,396,6035,CS,39081
200,182,0,Summer,133,676,6035,CS,39081
300,262,0,Summer,137,300,6035,CS,39081
50,11,0,Summer,104,643,6035,CS,39081
100,110,10,Summer,128,454,6035,CS,39081
150,149,0,Summer,112,330,6035,CS,39081
200,220,20,Summer,142,638,6035,CS,39081
300,303,3,Summer,160,607,6035,CS,39081
50,29,0,Summer,153,491,6035,CS,39081
100,116,16,Summer,127,595,6035,CS,39081
150,168,18,Summer,154,281,6035,CS,39081
200,179,0,Summer,145,397,6035,CS,39081
300,260,0,Summer,166,606,6035,CS,39081
50,16,0,Summer,122,298,6035,CS,39081
100,80,0,Summer,196,591,6035,CS,39081
150,160,10,Summer,148,283,6035,CS,39081
200,186,0,Summer,162,639,6035,CS,39081
300,310,10,Summer,122,568,6035,CS,39081
50,62,12,Summer,104,333,6035,CS,39081
100,86,0,Summer,196,651,6035,CS,39081
150,164,14,Summer,199,278,6035,CS,39081
200,181,0,Summer,117,376,6035,CS,39081
300,306,6,Summer,145,388,6035,CS,39081
50,19,0,Summer,103,544,6035,CS,39081
100,79,0,Summer,149,375,6035,CS,39081
150,141,0,Summer,152,555,6035,CS,39081
200,184,0,Summer,103,259,6035,CS,39081
300,261,0,Summer,122,464,6035,CS,39081
50,60,10,Summer,152,402,6035,CS,39081
100,118,18,Summer,159,582,6035,CS,39081
150,161,11,Summer,133,636,6035,CS,39081
200,215,15,Summer,115,584,6035,CS,39081
300,281,0,Summer,175,592,6035,CS,39081
50,70,20,Summer,103,599,6035,CS,39081
100,75,0,Summer,114,295,6035,CS,39081
150,163,13,Summer,195,671,6035,CS,39081
200,207,7,Summer,149,390,6035,CS,39081
300,318,18,Summer,174,495,6035,CS,39081
50,54,4,Summer,123,624,6035,CS,39081
100,116,16,Summer,122,400,6035,CS,39081
150,165,15,Summer,193,265,6035,CS,39081
200,188,0,Summer,199,263,6035,CS,39081
300,303,3,Summer,191,499,6035,CS,39081
50,62,12,Summer,128,646,6035,CS,39081
100,111,11,Summer,101,392,6035,CS,39081
150,116,0,Summer,143,464,6035,CS,39081
200,214,14,Summer,173,400,6035,CS,39081
300,287,0,Summer,118,300,6035,CS,39081
50,35,0,Summer,110,690,6035,CS,39081
100,119,19,Summer,126,548,6035,CS,39081
150,118,0,Summer,161,460,6035,CS,39081
200,215,15,Summer,113,420,6035,CS,39081
300,304,4,Summer,120,539,6035,CS,39081
50,19,0,Summer,186,617,6035,CS,39081
100,75,0,Summer,176,426,6035,CS,39081
150,147,0,Summer,145,421,6035,CS,39081
200,184,0,Summer,171,663,6035,CS,39081
300,308,8,Summer,153,477,6035,CS,39081
50,42,0,Summer,153,474,6035,CS,39081
100,113,13,Summer,113,480,6035,CS,39081
150,131,0,Summer,108,678,6035,CS,39081
200,172,0,Summer,199,374,6035,CS,39081
300,313,13,Summer,116,371,6035,CS,39081
50,31,0,Summer,108,443,6035,CS,39081
100,112,12,Summer,174,666,6035,CS,39081
150,148,0,Summer,170,543,6035,CS,39081
200,202,2,Summer,131,559,6035,CS,39081
300,295,0,Summer,188,527,6035,CS,39081
50,45,0,Summer,170,250,6035,CS,39081
100,101,1,Summer,182,557,6035,CS,39081
150,126,0,Summer,192,549,6035,CS,39081
200,170,0,Summer,163,505,6035,CS,39081
300,288,0,Summer,139,352,6035,CS,39081
50,25,0,Summer,145,324,6035,CS,39081
100,63,0,Summer,138,419,6035,CS,39081
150,141,0,Summer,137,450,6035,CS,39081
200,208,8,Summer,161,337,6035,CS,39081
300,290,0,Summer,140,337,6035,CS,39081
50,19,0,Summer,110,430,6035,CS,39081
100,109,9,Summer,112,522,6035,CS,39081
150,147,0,Summer,148,645,6035,CS,39081
200,203,3,Summer,186,380,6035,CS,39081
300,273,0,Summer,101,543,6035,CS,39081
50,49,0,Summer,186,646,6035,CS,39081
100,78,0,Summer,124,529,6035,CS,39081
150,143,0,Summer,141,335,6035,CS,39081
200,174,0,Summer,196,620,6035,CS,39081
300,260,0,Summer,141,669,6035,CS,39081
50,69,19,Summer,173,373,6035,CS,39081
100,102,2,Summer,134,536,6035,CS,39081
150,111,0,Summer,154,526,6035,CS,39081
200,179,0,Summer,196,512,6035,CS,39081
300,300,0,Summer,172,668,6035,CS,39081
50,45,0,Summer,106,479,6035,CS,39081
100,109,9,Summer,154,430,6035,CS,39081
150,143,0,Summer,105,335,6035,CS,39081
200,181,0,Summer,157,649,6035,CS,39081
300,297,0,Summer,127,628,6035,CS,39081
50,42,0,Summer,100,691,6035,CS,39081
100,118,18,Summer,178,287,6035,CS,39081
150,160,10,Summer,137,673,6035,CS,39081
200,176,0,Summer,127,694,6035,CS,39081
300,301,1,Summer,177,651,6035,CS,39081
50,55,5,Summer,113,277,6035,CS,39081
100,78,0,Summer,191,507,6035,CS,39081
150,160,10,Summer,154,493,6035,CS,39081
200,189,0,Summer,182,673,6035,CS,39081
300,284,0,Summer,116,517,6035,CS,39081
50,35,0,Summer,110,292,6035,CS,39081
100,118,18,Summer,181,322,6035,CS,39081
150,164,14,Summer,137,341,6035,CS,39081
200,181,0,Summer,108,689,6035,CS,39081
300,272,0,Summer,149,640,6035,CS,39081
50,15,0,Summer,179,385,6035,CS,39081
100,66,0,Summer,137,569,6035,CS,39081
150,124,0,Summer,133,254,6035,CS,39081
200,190,0,Summer,138,350,6035,CS,39081
300,289,0,Summer,198,669,6035,CS,39081
50,48,0,Summer,171,505,6035,CS,39081
100,75,0,Summer,121,587,6035,CS,39081
150,145,0,Summer,103,658,6035,CS,39081
200,197,0,Summer,136,334,6035,CS,39081
300,293,0,Summer,109,524,6035,CS,39081
50,50,0,Summer,146,683,6035,CS,39081
100,119,19,Summer,129,522,6035,CS,39081
150,152,2,Summer,164,551,6035,CS,39081
200,175,0,Summer,169,533,6035,CS,39081
300,282,0,Summer,111,695,6035,CS,39081
50,12,0,Summer,163,551,6035,CS,39081
100,86,0,Summer,120,288,6035,CS,39081
150,170,20,Summer,101,622,6035,CS,39081
200,172,0,Summer,156,469,6035,CS,39081
300,286,0,Summer,197,629,6035,CS,39081
50,52,2,Summer,188,313,6035,CS,39081
100,91,0,Summer,135,295,6035,CS,39081
150,134,0,Summer,137,607,6035,CS,39081
200,168,0,Summer,175,680,6035,CS,39081
300,269,0,Summer,180,423,6035,CS,39081
50,12,0,Summer,161,259,6035,CS,39081
100,101,1,Summer,199,541,6035,CS,39081
150,137,0,Summer,123,671,6035,CS,39081
200,194,0,Summer,133,265,6035,CS,39081
300,272,0,Summer,166,585,6035,CS,39081
50,41,0,Summer,161,431,6035,CS,39081
100,80,0,Summer,178,643,6035,CS,39081
150,161,11,Summer,143,645,6035,CS,39081
200,216,16,Summer,188,529,6035,CS,39081
300,299,0,Summer,190,629,6035,CS,39081
50,53,3,Summer,189,282,6035,CS,39081
100,95,0,Summer,181,326,6035,CS,39081
150,130,0,Summer,193,562,6035,CS,39081
200,195,0,Summer,129,470,6035,CS,39081
300,283,0,Summer,101,559,6035,CS,39081
50,56,6,Summer,173,301,6035,CS,39081
100,109,9,Summer,110,333,6035,CS,39081
150,117,0,Summer,141,355,6035,CS,39081
200,179,0,Summer,196,412,6035,CS,39081
300,279,0,Summer,162,604,6035,CS,39081
50,18,0,Summer,159,285,6035,CS,39081
100,93,0,Summer,104,507,6035,CS,39081
150,120,0,Summer,123,556,6035,CS,39081
200,185,0,Summer,117,255,6035,CS,39081
300,264,0,Summer,107,438,6035,CS,39081
50,65,15,Summer,141,387,6035,CS,39081
100,84,0,Summer,164,408,6035,CS,39081
150,156,6,Summer,127,690,6035,CS,39081
200,163,0,Summer,140,620,6035,CS,39081
300,313,13,Summer,199,605,6035,CS,39081
50,28,0,Summer,133,435,6035,CS,39081
100,87,0,Summer,170,256,6035,CS,39081
150,156,6,Summer,177,363,6035,CS,39081
200,217,17,Summer,101,440,6035,CS,39081
300,289,0,Summer,198,533,6035,CS,39081
50,57,7,Summer,163,274,6035,CS,39081
100,101,1,Summer,149,409,6035,CS,39081
150,154,4,Summer,137,302,6035,CS,39081
200,163,0,Summer,180,404,6035,CS,39081
300,281,0,Summer,181,447,6035,CS,39081
50,70,20,Summer,112,661,6035,CS,39081
100,98,0,Summer,141,684,6035,CS,39081
150,138,0,Summer,109,410,6035,CS,39081
200,194,0,Summer,149,306,6035,CS,39081
300,267,0,Summer,196,580,6035,CS,39081
50,62,12,Summer,111,699,6035,CS,39081
100,107,7,Summer,168,612,6035,CS,39081
150,146,0,Summer,152,302,6035,CS,39081
200,200,0,Summer,138,552,6035,CS,39081
300,294,0,Summer,127,302,6035,CS,39081
50,59,9,Summer,176,365,6035,CS,39081
100,102,2,Summer,160,584,6035,CS,39081
150,148,0,Summer,188,593,6035,CS,39081
200,183,0,Summer,169,374,6035,CS,39081
300,280,0,Summer,168,456,6035,CS,39081
50,14,0,Summer,131,466,6035,CS,39081
100,84,0,Summer,156,321,6035,CS,39081
150,148,0,Summer,192,266,6035,CS,39081
200,162,0,Summer,161,554,6035,CS,39081
300,301,1,Summer,132,385,6035,CS,39081
50,18,0,Summer,179,617,6035,CS,39081
100,84,0,Summer,107,269,6035,CS,39081
150,169,19,Summer,156,278,6035,CS,39081
200,169,0,Summer,159,397,6035,CS,39081
300,298,0,Summer,122,350,6035,CS,39081
50,58,8,Summer,160,400,6035,CS,39081
100,120,20,Summer,159,296,6035,CS,39081
150,115,0,Summer,171,657,6035,CS,39081
200,186,0,Summer,189,440,6035,CS,39081
300,263,0,Summer,108,673,6035,CS,39081
50,64,14,Summer,192,378,6035,CS,39081
100,108,8,Summer,138,498,6035,CS,39081
150,112,0,Summer,161,497,6035,CS,39081
200,202,2,Summer,179,490,6035,CS,39081
300,281,0,Summer,139,570,6035,CS,39081
50,16,0,Summer,159,547,6035,CS,39081
100,106,6,Summer,157,398,6035,CS,39081
150,125,0,Summer,160,475,6035,CS,39081
200,214,14,Summer,134,582,6035,CS,39081
300,278,0,Summer,182,617,6035,CS,39081
50,11,0,Summer,168,654,6035,CS,39081
100,100,0,Summer,114,693,6035,CS,39081
150,128,0,Summer,155,312,6035,CS,39081
200,203,3,Summer,167,572,6035,CS,39081
300,268,0,Summer,187,307,6035,CS,39081
50,48,0,Summer,163,501,6035,CS,39081
100,75,0,Summer,150,637,6035,CS,39081
150,162,12,Summer,194,432,6035,CS,39081
200,193,0,Summer,194,698,6035,CS,39081
300,305,5,Summer,172,458,6035,CS,39081
50,55,5,Summer,145,427,6035,CS,39081
100,109,9,Summer,150,520,6035,CS,39081
150,110,0,Summer,137,458,6035,CS,39081
200,207,7,Summer,193,260,6035,CS,39081
300,296,0,Summer,186,427,6035,CS,39081
50,24,0,Summer,181,400,6035,CS,39081
100,112,12,Summer,153,698,6035,CS,39081
150,167,17,Summer,118,534,6035,CS,39081
200,180,0,Summer,198,627,6035,CS,39081
300,290,0,Summer,148,619,6035,CS,39081
50,68,18,Summer,163,684,6035,CS,39081
100,118,18,Summer,192,539,6035,CS,39081
150,132,0,Summer,111,308,6035,CS,39081
200,182,0,Summer,122,325,6035,CS,39081
300,285,0,Summer,120,312,6035,CS,39081
50,57,7,Summer,123,257,6035,CS,39081
100,108,8,Summer,101,445,6035,CS,39081
150,138,0,Summer,183,603,6035,CS,39081
200,211,11,Summer,168,486,6035,CS,39081
300,304,4,Summer,144,564,6035,CS,39081
50,11,0,Summer,126,459,6035,CS,39081
100,68,0,Summer,146,585,6035,CS,39081
150,142,0,Summer,114,399,6035,CS,39081
200,185,0,Summer,189,618,6035,CS,39081
300,302,2,Summer,158,440,6035,CS,39081
50,41,0,Summer,130,600,6035,CS,39081
100,70,0,Summer,163,638,6035,CS,39081
150,157,7,Summer,181,323,6035,CS,39081
200,196,0,Summer,179,405,6035,CS,39081
300,262,0,Summer,166,681,6035,CS,39081
50,41,0,Summer,185,608,6035,CS,39081
100,86,0,Summer,191,647,6035,CS,39081
150,158,8,Summer,102,257,6035,CS,39081
200,193,0,Summer,137,568,6035,CS,39081
300,295,0,Summer,125,284,6035,CS,39081
50,23,0,Summer,118,422,6035,CS,39081
100,99,0,Summer,174,541,6035,CS,39081
150,122,0,Summer,118,588,6035,CS,39081
200,217,17,Summer,144,298,6035,CS,39081
300,295,0,Summer,180,489,6035,CS,39081
50,10,0,Summer,188,366,6035,CS,39081
100,116,16,Summer,133,617,6035,CS,39081
150,119,0,Summer,182,568,6035,CS,39081
200,203,3,Summer,127,264,6035,CS,39081
300,295,0,Summer,166,399,6035,CS,39081
50,67,17,Summer,120,433,6035,CS,39081
100,63,0,Summer,160,530,6035,CS,39081
150,125,0,Summer,137,483,6035,CS,39081
200,206,6,Summer,134,264,6035,CS,39081
300,317,17,Summer,105,578,6035,CS,39081
50,36,0,Summer,113,542,6035,CS,39081
100,108,8,Summer,109,608,6035,CS,39081
150,132,0,Summer,151,478,6035,CS,39081
200,169,0,Summer,172,439,6035,CS,39081
300,263,0,Summer,140,537,6035,CS,39081
50,62,12,Summer,170,322,6035,CS,39081
100,110,10,Summer,119,379,6035,CS,39081
150,152,2,Summer,129,424,6035,CS,39081
200,210,10,Summer,131,257,6035,CS,39081
300,295,0,Summer,194,571,6035,CS,39081
50,39,0,Summer,135,588,6035,CS,39081
100,72,0,Summer,107,396,6035,CS,39081
150,136,0,Summer,186,324,6035,CS,39081
200,211,11,Summer,121,535,6035,CS,39081
300,267,0,Summer,138,619,6035,CS,39081
50,14,0,Summer,113,638,6035,CS,39081
100,101,1,Summer,104,417,6035,CS,39081
150,150,0,Summer,129,694,6035,CS,39081
200,210,10,Summer,110,568,6035,CS,39081
300,314,14,Summer,149,331,6035,CS,39081
50,37,0,Summer,187,587,6035,CS,39081
100,118,18,Summer,166,695,6035,CS,39081
150,124,0,Summer,106,341,6035,CS,39081
200,216,16,Summer,157,346,6035,CS,39081
300,270,0,Summer,182,502,6035,CS,39081
50,56,6,Summer,165,349,6035,CS,39081
100,81,0,Summer,147,572,6035,CS,39081
150,164,14,Summer,158,618,6035,CS,39081
200,220,20,Summer,115,653,6035,CS,39081
300,315,15,Summer,141,331,6035,CS,39081
50,63,13,Summer,159,424,6035,CS,39081
100,113,13,Summer,156,306,6035,CS,39081
150,114,0,Summer,176,394,6035,CS,39081
200,184,0,Summer,138,534,6035,CS,39081
300,296,0,Summer,185,288,6035,CS,39081
50,48,0,Summer,188,596,6035,CS,39081
100,105,5,Summer,135,423,6035,CS,39081
150,156,6,Summer,142,618,6035,CS,39081
200,201,1,Summer,173,418,6035,CS,39081
300,292,0,Summer,122,644,6035,CS,39081
50,65,15,Summer,135,541,6035,CS,39081
100,109,9,Summer,112,477,6035,CS,39081
150,117,0,Summer,125,554,6035,CS,39081
200,177,0,Summer,126,264,6035,CS,39081
300,269,0,Summer,174,344,6035,CS,39081
50,61,11,Summer,193,681,6035,CS,39081
100,80,0,Summer,167,286,6035,CS,39081
150,146,0,Summer,179,480,6035,CS,39081
200,213,13,Summer,151,432,6035,CS,39081
300,301,1,Summer,196,264,6035,CS,39081
50,14,0,Summer,187,508,6035,CS,39081
100,63,0,Summer,148,360,6035,CS,39081
150,137,0,Summer,122,383,6035,CS,39081
200,186,0,Summer,132,260,6035,CS,39081
300,287,0,Summer,154,511,6035,CS,39081
50,13,0,Summer,153,398,6035,CS,39081
100,74,0,Summer,115,337,6035,CS,39081
150,119,0,Summer,149,280,6035,CS,39081
200,183,0,Summer,149,553,6035,CS,39081
300,265,0,Summer,116,672,6035,CS,39081
50,42,0,Summer,199,359,6035,CS,39081
100,94,0,Summer,138,408,6035,CS,39081
150,144,0,Summer,192,321,6035,CS,39081
200,185,0,Summer,142,396,6035,CS,39081
300,304,4,Summer,183,364,6035,CS,39081
50,54,4,Summer,162,377,6035,CS,39081
100,100,0,Summer,149,255,6035,CS,39081
